"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"VComputeBench: A Vulkan Benchmark Suite for GPGPU on Mobile and Embedded GPUs","N. Mammeri; B. Juurlink",Technische Universität Berlin; Technische Universität Berlin,"2018 IEEE International Symposium on Workload Characterization (IISWC)","13 Dec 2018","2018","","","25","35","GPUs have become immensely important computational units on embedded and mobile devices. However, GPGPU developers are often not able to exploit the compute power offered by GPUs on these devices mainly due to the lack of support of traditional programming models such as CUDA and OpenCL. The recent introduction of the Vulkan API provides a new programming model that could be explored for GPGPU computing on these devices, as it supports compute and promises to be portable across different architectures. In this paper we propose VComputeBench, a set of benchmarks that help developers understand the differences in performance and portability of Vulkan. We also evaluate the suitability of Vulkan as an emerging cross-platform GPGPU framework by conducting a thorough analysis of its performance compared to CUDA and OpenCL on mobile as well as on desktop platforms. Our experiments show that Vulkan provides better platform support on mobile devices and can be regarded as a good cross-platform GPGPU framework. It offers comparable performance and with some low-level optimizations it can offer average speedups of 1.53× and 1.66× compared to CUDA and OpenCL respectively on desktop platforms and 1.59× average speedup compared to OpenCL on mobile platforms. However, while Vulkan's low-level control can enhance performance, it requires a significantly higher programming effort.","","978-1-5386-6780-4","10.1109/IISWC.2018.8573477","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8573477","VComputeBench;Vulkan;SPIR-V;GPGPU;CUDA;OpenCL;Rodinia;Mobile","Graphics processing units;Benchmark testing;Programming;Computational modeling;Performance evaluation;Mobile handsets;Computer architecture","application program interfaces;electronic engineering computing;graphics processing units;optimisation","VComputeBench;Vulkan benchmark suite;computational units;mobile devices;GPGPU developers;traditional programming models;Vulkan API;programming model;GPGPU computing;desktop platforms;platform support;mobile platforms;embedded GPU;cross-platform GPGPU framework;Vulkan low-level control;mobile GPU;low-level optimizations","","2","","34","","13 Dec 2018","","","IEEE","IEEE Conferences"
"Using Graphics Processor Units (GPUs) for Automatic Video Structuring","P. Kehoe; A. F. Smeaton","Dublin City University, Glasnevin, Dublin 9, Ireland.; Dublin City University, Glasnevin, Dublin 9, Ireland.","Eighth International Workshop on Image Analysis for Multimedia Interactive Services (WIAMIS '07)","30 Jul 2007","2007","","","18","18","The rapid pace of development of graphic processor units (GPUs) in recent years in terms of performance and programmability has attracted the attention of those seeking to leverage alternative architectures for better performance than that which commodity CPUs can provide. In this paper, the potential of the GPU in automatically structuring video is examined, specifically in shot boundary detection and representative keyframe selection techniques. We first introduce the programming model of the GPU and outline the implementation of techniques for shot boundary detection and representative keyframe selection on both the CPU and GPU, using histogram comparisons. We compare the approaches and present performance results for both the CPU and GPU. Overall these results demonstrate the significant potential for the GPU in this domain.","","0-7695-2818-X","10.1109/WIAMIS.2007.85","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4279126","","Graphics;Gunshot detection systems;Rendering (computer graphics);Bandwidth;Random access memory;Read-write memory;Histograms;Video compression;Programming profession;Acceleration","digital signal processing chips;image representation;video signal processing","graphics processor units;automatic video structuring;programmability h;alternative architectures;shot boundary detection;representative keyframe selection;programming model;histogram comparisons","","2","","4","","30 Jul 2007","","","IEEE","IEEE Conferences"
"Streaming FFT Asynchronously on Graphics Processor Units","L. Zhao; Z. Shengbing; Z. Meng; Z. Yi","NA; Eng. Res. Center of Embedded Syst. Integration, Northwestern Polytech. Univ. (NWPU), Xi'an, China; Eng. Res. Center of Embedded Syst. Integration, Northwestern Polytech. Univ. (NWPU), Xi'an, China; Sch. of Comput., Northwestern Polytech. Univ. (NWPU), Xi'an, China","2010 International Forum on Information Technology and Applications","11 Nov 2010","2010","1","","308","312","The Fast Fourier Transform (FFT), which charactered in memory-access-intensive, follows a divide-and-conquer strategy, is one of the most important and heavily used kernel in scientific computing. The newest generation of Graphics Processor Units (GPUs) implement a stream architecture besides acting as powerful massively parallel coprocessor. Fouthermore, the intruduction of APIs for general-purpose computation on GPUs mades GPUs an attractive choice for high-performance numerical and scientific computing. In this work we deal with the implementation of the FFT on a novel NVIDIA GPU, using the CUDA programming model. By optimizing the organiztion of signal data, exploiting the memory hierairchy, and associating the stream to different operations, we efficiently overlap kernel execution and data transfer. Our results indicate a significant performance improvement over GPU-based and CPU-based FFT algorithms. The speedup is 18 percent higher than the original GPU-based on average.","","978-1-4244-7622-0","10.1109/IFITA.2010.76","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5635067","FFT;GPUs;stream;asynchronous communication","Graphics processing unit;Instruction sets;Kernel;Graphics;Programming;Memory management","application program interfaces;computer graphic equipment;coprocessors;fast Fourier transforms;general purpose computers;parallel programming","graphics processor units;streaming;FFT;fast Fourier Transform;divide and conquer strategy;stream architecture;parallel coprocessor;API;general purpose computation;GPU;CUDA programming model","","1","","17","","11 Nov 2010","","","IEEE","IEEE Conferences"
"Accelerating SVMs by integrating GPUs into MapReduce clusters","S. Herrero-Lopez","Intelligent Engineering Systems Laboratory, Massachusetts Institute of Technology, Cambridge, 02139, USA","2011 IEEE International Conference on Systems, Man, and Cybernetics","21 Nov 2011","2011","","","1298","1305","The uninterrupted growth of information repositories has progressively lead data-intensive applications, such as MapReduce-based systems, to the mainstream. The MapReduce paradigm has frequently proven to be a simple yet flexible and scalable technique to distribute algorithms across thousands of nodes and petabytes of information. Under these circumstances, classic data mining algorithms have been adapted to this model, in order to run in production environments. Unfortunately, the high latency nature of this architecture has relegated the applicability of these algorithms to batch-processing scenarios. In spite of this shortcoming, the emergence of massively threaded shared-memory multiprocessors, such as Graphics Processing Units (GPU), on the commodity computing market has enabled these algorithms to be executed orders of magnitude faster, while keeping the same MapReduce based model. In this paper, we propose the integration of massively threaded shared-memory multiprocessors into MapReduce-based clusters creating a unified heterogeneous architecture that enables executing Map and Reduce operators on thousands of threads across multiple GPU devices and nodes, while maintaining the built-in reliability of the baseline system. For this purpose, we created a programming model that facilitates the collaboration of multiple CPU cores and multiple GPU devices towards the resolution of a data intensive problem. In order to prove the potential of this hybrid system, we take a popular NP-Hard supervised learning algorithm, the Support Vector Machine (SVM) and show that a 36x - 192x speedup can be achieved on large datasets without changing the model or leaving the commodity hardware paradigm.","1062-922X","978-1-4577-0653-0","10.1109/ICSMC.2011.6083839","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6083839","Multiprocessing;Parallel Algorithms;Pattern Classification","Message systems;Graphics processing unit;Support vector machines;Computer architecture;Parallel processing;Computational modeling;Instruction sets","computational complexity;coprocessors;data mining;learning (artificial intelligence);shared memory systems;support vector machines","SVM;GPU;MapReduce clusters;information repositories;data-intensive applications;MapReduce-based systems;MapReduce paradigm;data mining;massively threaded shared-memory multiprocessors;graphics processing units;programming model;NP-hard supervised learning;support vector machine","","11","","22","","21 Nov 2011","","","IEEE","IEEE Conferences"
"Exploiting bit-level parallelism in GPGPUs: A case study on KeeLoq exhaustive key search attack","G. Agosta; A. Barenghi; G. Pelosi","Dipartimento di Elettronica e Informazione (DEI) Politecnico di Milano, 20133 Milano (MI), Italy; Dipartimento di Elettronica e Informazione (DEI) Politecnico di Milano, 20133 Milano (MI), Italy; Dipartimento di Elettronica e Informazione (DEI) Politecnico di Milano, 20133 Milano (MI), Italy","ARCS 2012","21 Jun 2012","2012","","","1","7","Graphic Processing Units (GPU) are increasingly popular in the field of high-performance computing for their ability to provide computational power for massively parallel problems at a reduced cost. However, the programming model exposed by the GPGPU software development tools is often insufficient to achieve full performance, and a major rethinking of algorithmic choices is needed. In this paper, we showcase such an effect on a case study drawn from the cryptography application domain. The pervasive use of cryptographic primitives in modern embedded systems is a growing trend. Small, efficient cryptosystems have been effectively employed to design and implement keyless password-based access control systems in various wireless authentication applications. The security margin provided by these lightweight ciphers should be accurately examined in light of the speed and area constraints imposed by the target environment. We present a re-design of the ASIC-oriented KEELOQ implementation to perform efficient exhaustive key search attacks while fitting tightly the parallel programming model exposed by modern GPUs. Indeed, the bitslicing technique allows the intrinsic parallelism offered by word-oriented SIMD computations to be effectively exploited. Through proper adaptation of the algorithm implementation to a platform radically different from the one it was designed for, we achieved a ×40 speedup in the computation time with respect to a single-core CPU bruteforce attack, employing only consumer grade hardware. The outstanding speedup obtainable points to a significant weakening of the cipher security margin, since it proves that anyone with off-the-shelf hardware is able to circumvent the security measures in place.","","978-3-00-037922-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6222213","","Graphics processing unit;Parallel processing;Registers;Programming;Instruction sets;Computer architecture;Hardware","authorisation;cryptography;embedded systems;graphics processing units;message authentication;parallel programming","bit-level parallelism;KEELOQ exhaustive key search attack;general purpose computing on graphics processing units;high-performance computing;massively parallel problems;programming model;GPGPU software development tools;algorithmic choice thinking;cryptography;cryptographic primitives;embedded systems;cryptosystems;keyless password-based access control systems;wireless authentication applications;lightweight ciphers;ASIC-oriented KEELOQ implementation redesign;parallel programming model;bitslicing technique;word-oriented SIMD computations;single-core CPU bruteforce attack;consumer grade hardware;cipher security margin;off-the-shelf hardware","","","","17","","21 Jun 2012","","","IEEE","IEEE Conferences"
"Study of BDRM Asynchronous Parallel Computing Model Based on Multiple CUDA Streams","X. Sun; L. Da; Y. Li","Navy Underwater Battlefield Environ. Instn., Navy Submarine Acad., Qingdao, China; Navy Underwater Battlefield Environ. Instn., Navy Submarine Acad., Qingdao, China; Navy Underwater Battlefield Environ. Instn., Navy Submarine Acad., Qingdao, China","2014 Seventh International Symposium on Computational Intelligence and Design","9 Apr 2015","2014","1","","181","184","In order to improve the computing speed of ocean acoustic field using the Beam-Displacement Ray-Mode (BDRM) theory, a BDRM parallel computing model based on Compute Unified Device Architecture (CUDA) is designed by virtue of the powerful parallel computing ability of GPU and the character of BDRM theory. The emphasis is how to implement parallel computing of eigen value and eigen function in CUDA programming model. The results of simulation experiment show that the CPU elapsed time increases fast but the GPU elapsed time increases slow with the frequency of the sound source reaching higher. The speedup in blue-water is bigger than that in shallow-water under the same frequency of the sound source. The speedups are 7.84× and 33.36× respectively in shallow-water and blue-water when the frequency of the sound source is 1000Hz. The BDRM parallel computing model based on CUDA has higher computing efficiency than the BDRM serial computing model based on CPU under large scale operations. It could achieve the requirement of fast forecast of ocean acoustic field and engineering application.","","978-1-4799-7005-6","10.1109/ISCID.2014.104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7064168","CUDA;BDRM;eigenvalue;eigenfunction;acoustic field;parallel computing","Graphics processing units;Computational modeling;Parallel processing;Acoustics;Eigenvalues and eigenfunctions;Oceans;Instruction sets","eigenvalues and eigenfunctions;graphics processing units;parallel architectures;parallel programming","BDRM asynchronous parallel computing model;multiple CUDA stream;beam-displacement ray-mode theory;Compute Unified Device Architecture;GPU parallel computing ability;graphics processing unit;CUDA programming;eigenvalue;eigenfunction;CPU elapsed time;GPU elapsed time;sound source frequency;ocean acoustic field;engineering application;BDRM serial computing model","","2","","11","","9 Apr 2015","","","IEEE","IEEE Conferences"
"Numerical Simulation of Transit-Time Ultrasonic Flowmeters by a Direct Approach","A. Luca; R. Marchiano; J. Chassaing","Ultraflux, Éragny, France; Institut Jean Le Rond d’Alembert, 4 place Jussieu, Sorbonne Universités, UPMC Univ Paris 06, CNRS, UMR 7190, Paris, France; Institut Jean Le Rond d’Alembert, 4 place Jussieu, Sorbonne Universités, UPMC Univ Paris 06, CNRS, UMR 7190, Paris, France","IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control","23 May 2016","2016","63","6","886","897","This paper deals with the development of a computational code for the numerical simulation of wave propagation through domains with a complex geometry consisting in both solids and moving fluids. The emphasis is on the numerical simulation of ultrasonic flowmeters (UFMs) by modeling the wave propagation in solids with the equations of linear elasticity (ELE) and in fluids with the linearized Euler equations (LEEs). This approach requires high performance computing because of the high number of degrees of freedom and the long propagation distances. Therefore, the numerical method should be chosen with care. In order to minimize the numerical dissipation which may occur in this kind of configuration, the numerical method employed here is the nodal discontinuous Galerkin (DG) method. Also, this method is well suited for parallel computing. To speed up the code, almost all the computational stages have been implemented to run on graphical processing unit (GPU) by using the compute unified device architecture (CUDA) programming model from NVIDIA. This approach has been validated and then used for the two-dimensional simulation of gas UFMs. The large contrast of acoustic impedance characteristic to gas UFMs makes their simulation a real challenge.","1525-8955","","10.1109/TUFFC.2016.2545714","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7439838","Numerical simulation;transit-time flowmeters;linear elasticity;Euler equations;discontinuous Galerkin methods;GPU computing;Discontinuous Galerkin methods;Euler equations;graphical processing unit computing;linear elasticity;numerical simulation;transit-time flowmeters","Mathematical model;Acoustics;Solids;Numerical simulation;Propagation;Computational modeling;Transducers","elasticity;flowmeters;Galerkin method;ultrasonic measurement;wave propagation","numerical simulation;transit-time ultrasonic flowmeters;computational code;wave propagation;complex geometry;solids;moving fluids;linear elasticity;linearized Euler equations;nodal discontinuous Galerkin method;graphical processing unit;compute unified device architecture programming model;NVIDIA;acoustic impedance characteristic","Computer Simulation;Image Processing, Computer-Assisted;Rheology;Ultrasonics","21","","51","IEEE","23 Mar 2016","","","IEEE","IEEE Journals"
"GPGPU implementation of fractal image coding","O. Alvarado-Nava; H. M. Chablé Martínez; E. Rodríguez-Martínez","Departamento de Electrónica, Divisi ón de Ciencias Básicas e Ingeniería, Universidad Autónoma Metropolitana, Unidad Azcapotzalco, México D.F., México; Departamento de Electrónica, Divisi ón de Ciencias Básicas e Ingeniería, Universidad Autónoma Metropolitana, Unidad Azcapotzalco, México D.F., México; Departamento de Electrónica, Divisi ón de Ciencias Básicas e Ingeniería, Universidad Autónoma Metropolitana, Unidad Azcapotzalco, México D.F., México","3rd IEEE International Work-Conference on Bioinspired Intelligence","2 Oct 2014","2014","","","106","110","The programming model of general propose computing on graphic processing units (GPGPU) offers great efficiency for applications acceleration. This feature is granted by the ability of partitioning a sequential application into smaller subproblems with high computing requirements; those subproblems can be executed in parallel by a graphics processing unit (GPU) and partial results can be transferred to main memory where the central processing unit (CPU) collects and presents them. On the other hand, Fractal Image Coding (FIC) is a lossy compression technique with promising features, however it has been relegated due to its large coding time. The present article propose a parallel implementation of FIC on a GPGPU system which achieves an acceleration on coding time of about 129 times.","","978-1-4799-6174-0","10.1109/IWOBI.2014.6913947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6913947","Fractal Image Compression;GPGPU;GPU;Parallel Computing","Graphics processing units;Image coding;Instruction sets;Fractals;Image resolution;Central Processing Unit;Acceleration","fractals;graphics processing units;image coding","GPGPU implementation;fractal image coding;programming model;applications acceleration;partitioning;sequential application;high computing requirements;central processing unit;CPU;FIC;lossy compression technique;parallel implementation;graphic processing units","","2","","15","","2 Oct 2014","","","IEEE","IEEE Conferences"
"Self-Adaptive OmpSs Tasks in Heterogeneous Environments","J. Planas; R. M. Badia; E. Ayguadé; J. Labarta","Barcelona Supercomput. Center, Univ. Politec. de Catalunya, Barcelona, Spain; Artificial Intell. Res. Inst. (IIIA), Barcelona Supercomput. Center, Barcelona, Spain; Barcelona Supercomput. Center, Univ. Politec. de Catalunya, Barcelona, Spain; Barcelona Supercomput. Center, Univ. Politec. de Catalunya, Barcelona, Spain","2013 IEEE 27th International Symposium on Parallel and Distributed Processing","29 Jul 2013","2013","","","138","149","As new heterogeneous systems and hardware accelerators appear, high performance computers can reach a higher level of computational power. Nevertheless, this does not come for free: the more heterogeneity the system presents, the more complex becomes the programming task in terms of resource management. OmpSs is a task-based programming model and framework focused on the runtime exploitation of parallelism from annotated sequential applications. This paper presents a set of extensions to this framework: we show how the application programmer can expose different specialized versions of tasks (i.e. pieces of specific code targeted and optimized for a particular architecture) and how the system can choose between these versions at runtime to obtain the best performance achievable for the given application. From the results obtained in a multi-GPU system, we prove that our proposal gives flexibility to application's source code and can potentially increase application's performance.","1530-2075","978-1-4673-6066-1","10.1109/IPDPS.2013.53","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6569807","multi-gpu management;heterogeneous architectures;parallel programming models;scheduling techniques","Runtime;Graphics processing units;Programming;Computer architecture;Reliability;Proposals;Kernel","graphics processing units;parallel programming;resource allocation;scheduling;source coding","self-adaptive OmpSs tasks;heterogeneous environments;heterogeneous systems;hardware accelerators;high performance computers;task-based programming model;resource management;computational power;runtime parallelism exploitation;sequential applications;application programmer;multiGPU system;application source code;application performance","","34","","25","","29 Jul 2013","","","IEEE","IEEE Conferences"
"Design and Performance Evaluation of Image Processing Algorithms on GPUs","I. K. Park; N. Singhal; M. H. Lee; S. Cho; C. Kim","Inha University, Incheon; Samsung Electronics Co., Ltd., Suwon; Inha University, Incheon; Samsung Electronics Co., Ltd., Suwon; NVIDIA Corporation, Seoul","IEEE Transactions on Parallel and Distributed Systems","29 Nov 2010","2011","22","1","91","104","We construe key factors in design and evaluation of image processing algorithms on the massive parallel graphics processing units (GPUs) using the compute unified device architecture (CUDA) programming model. A set of metrics, customized for image processing, is proposed to quantitatively evaluate algorithm characteristics. In addition, we show that a range of image processing algorithms map readily to CUDA using multiview stereo matching, linear feature extraction, JPEG2000 image encoding, and nonphotorealistic rendering (NPR) as our example applications. The algorithms are carefully selected from major domains of image processing, so they inherently contain a variety of subalgorithms with diverse characteristics when implemented on the GPU. Performance is evaluated in terms of execution time and is compared to the fastest host-only version implemented using OpenMP. It is shown that the observed speedup varies extensively depending on the characteristics of each algorithm. Intensive analysis is conducted to show the appropriateness of the proposed metrics in predicting the effectiveness of an application for parallel implementation.","1558-2183","","10.1109/TPDS.2010.115","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5477417","GPU;CUDA;image processing;parallel implementation;GPGPU.","Algorithm design and analysis;Image processing;Concurrent computing;Computer architecture;Graphics processing unit;Parallel programming;Computer vision;Scattering;Parallel processing","computer graphic equipment;coprocessors;feature extraction;image coding;performance evaluation","image processing algorithms;massive parallel graphics processing units;compute unified device architecture programming model;performance evaluation;multiview stereo matching;linear feature extraction;JPEG2000 image encoding;nonphotorealistic rendering;OpenMP;execution time","","90","2","38","IEEE","3 Jun 2010","","","IEEE","IEEE Journals"
"Software Pipelined Execution of Stream Programs on GPUs","A. Udupa; R. Govindarajan; M. J. Thazhuthaveetil","Dept. of Comput. Sci. & Autom., Indian Inst. of Sci., Bangalore; Dept. of Comput. Sci. & Autom., Indian Inst. of Sci., Bangalore; Dept. of Comput. Sci. & Autom., Indian Inst. of Sci., Bangalore","2009 International Symposium on Code Generation and Optimization","5 May 2009","2009","","","200","209","The StreamIt programming model has been proposed to exploit parallelism in streaming applications on general purpose multi-core architectures. This model allows programmers to specify the structure of a program as a set of filters that act upon data, and a set of communication channels between them. The StreamIt graphs describe task, data and pipeline parallelism which can be exploited on modern graphics processing units (GPUs), as they support abundant parallelism in hardware. In this paper, we describe the challenges in mapping StreamIt to GPUs and propose an efficient technique to software pipeline the execution of stream programs on GPUs. We formulate this problem - both scheduling and assignment of filters to processors - as an efficient integer linear program (ILP), which is then solved using ILP solvers. We also describe a novel buffer layout technique for GPUs which facilitates exploiting the high memory bandwidth available in GPUs. The proposed scheduling utilizes both the scalar units in GPU, to exploit data parallelism, and multiprocessors, to exploit task and pipeline parallelism. Further it takes into consideration the synchronization and bandwidth limitations of GPUs, and yields speedups between 1.87X and 36.83X over a single threaded CPU.","","978-0-7695-3576-0","10.1109/CGO.2009.20","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4907664","CUDA;GPU Programming;Software Pipelining;Stream Programming","Pipelines;Filters;Processor scheduling;Bandwidth;Parallel programming;Application software;Computer architecture;Programming profession;Communication channels;Graphics","linear programming;parallel programming;pipeline processing","software pipelined execution;stream programs;StreamIt programming model;multi-core architectures;StreamIt graphs;graphics processing units;integer linear program;high memory bandwidth","","60","2","23","","5 May 2009","","","IEEE","IEEE Conferences"
"Exploring Memory Persistency Models for GPUs","Z. Lin; M. Alshboul; Y. Solihin; H. Zhou",North Carolina State University; North Carolina State University; University of Central Florida; North Carolina State University,"2019 28th International Conference on Parallel Architectures and Compilation Techniques (PACT)","7 Nov 2019","2019","","","311","323","Given its high integration density, high speed, byte addressability, and low standby power, non-volatile or persistent memory is expected to supplement/replace DRAM as main memory. Through persistency programming model (which defines durability ordering of stores) and durable transaction constructs, the programmer can provide recoverable data structure (RDS) which allows programs to recover to a consistent state after a failure. While persistency models have been well studied for CPUs, they have been neglected for graphics processing units (GPUs). Considering the importance of GPUs as a dominant accelerator for high performance computing, we investigate persistency models for GPUs. GPU applications exhibit substantial differences with CPUs applications, hence in this paper we adapt, re-architect, and optimize CPU persistency models for GPUs. We design a pragma-based compiler scheme for expressing persistency model for GPUs. We identify that the thread hierarchy in GPUs offers intuitive scopes to form epochs and durable transactions. We find that undo logging produces significant performance overheads. We propose to use idempotency analysis to reduce both logging frequency and the size of logs. Through both real-system and simulation evaluations, we show low overheads of our proposed architecture support.","2641-7936","978-1-7281-3613-4","10.1109/PACT.2019.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8891613","GPU;Memory Persistency","Graphics processing units;Instruction sets;Adaptation models;Nonvolatile memory;Kernel;Bandwidth;Random access memory","data structures;DRAM chips;graphics processing units;microprocessor chips;parallel processing;program compilers","memory persistency models;GPUs;high integration density;low standby power;persistent memory;persistency programming model;persistency model;high performance computing;CPU persistency models;durable transactions;byte addressability;nonvolatile memory;recoverable data structure;graphics processing units;DRAM;pragma-based compiler scheme","","4","","28","","7 Nov 2019","","","IEEE","IEEE Conferences"
"HadoopCL2: Motivating the Design of a Distributed, Heterogeneous Programming System With Machine-Learning Applications","M. Grossman; M. Breternitz; V. Sarkar","Department of Computer Science, 6100 Main St., Rice University, Houston, TX; AMD Research, 7171 Southwest Parkway, Austin, TX; Department of Computer Science, 6100 Main St., Rice University, Houston, TX","IEEE Transactions on Parallel and Distributed Systems","11 Feb 2016","2016","27","3","762","775","Machine learning (ML) algorithms have garnered increased interest as they demonstrate improved ability to extract meaningful trends from large, diverse, and noisy data sets. While research is advancing the state-of-the-art in ML algorithms, it is difficult to drastically improve the real-world performance of these algorithms. Porting new and existing algorithms from single-node systems to multi-node clusters, or from architecturally homogeneous systems to heterogeneous systems, is a promising optimization technique. However, performing optimized ports is challenging for domain experts who may lack experience in distributed and heterogeneous software development. This work explores how challenges in ML application development on heterogeneous, distributed systems shaped the development of the HadoopCL2 (HCL2) programming system. ML applications guide this work because they exhibit features that make application development difficult: large & diverse datasets, complex algorithms, and the need for domain-specific knowledge. The goal of this work is a general, MapReduce programming system that outperforms existing programming systems. This work evaluates the performance and portability of HCL2 against five ML applications from the Mahout ML framework on two hardware platforms. HCL2 demonstrates speedups of greater than 20x relative to Mahout for three computationally heavy algorithms and maintains minor performance improvements for two I/O bound algorithms.","1558-2183","","10.1109/TPDS.2015.2414943","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7064791","MapReduce;heterogeneous;distributed;programming model;GPU;auto-scheduling","Programming;Performance evaluation;Vectors;Java;Kernel;Object oriented modeling;Computational modeling","data handling;distributed programming;learning (artificial intelligence);optimisation;parallel processing;software engineering","distributed programming system;heterogeneous programming system;machine-learning applications;optimization technique;distributed software development;heterogeneous software development;ML application development;HadoopCL2 programming system;HCL2 programming system;domain-specific knowledge;MapReduce programming system;Mahout ML framework;I/O bound algorithms","","6","","16","IEEE","20 Mar 2015","","","IEEE","IEEE Journals"
"Running High Performance Linpack on CPUGPU clusters","D. Tomić; D. Ogrizović","Hewlett-Packard Croatia, Zagreb, Croatia; Center for advanced computing and modeling / Faculty of Maritime Studies, Rijeka, Croatia","2012 Proceedings of the 35th International Convention MIPRO","16 Jul 2012","2012","","","400","404","A trend is developing in High-Performance Computing with cluster nodes built of general purpose CPUs and GPU accelerators. The common name of these systems is CPUGPU clusters. High Performance Linpack (HPL) benchmarking of High Performance Clusters consisting of nodes with both CPUs and GPUs is still a challenging task and deserves a high attention. In order to make HPL on such clusters more efficient, a multi-layered programming model consisting of at least Message Passing Interface (MPI), Multiprocessing (MP) and Streams Programming (Streams) needs to be utilized. Besides multi-layered programming model, it is crucial to deploy a right load-balancing scheme if someone wants to run HPL efficiently on CPUGPU systems. That means, besides the highest possible utilization rate, both fast and slow processors needs to receive appropriate portion of load, in order to avoid faster resources waiting on slower to finish their jobs. Moreover, in HPC clusters on Cloud, one has to take into account not only computing nodes of different processing power, but also a communication links of different speed between nodes as well. For this reasons we propose a load balancing method based on a semidefinite optimization. We hope that this method, coupled with a multi-layered programming, can perform a HPL benchmark on CPUGPU clusters and HPC Cloud systems more efficiently than methods used today.","","978-953-233-068-7","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6240677","","Benchmark testing;Graphics processing unit;Programming;Symmetric matrices;Load management;Optimization;Clustering algorithms","application program interfaces;benchmark testing;graphics processing units;message passing;multiprocessing systems;parallel programming;performance evaluation;resource allocation","high performance Linpack;CPUGPU clusters;high-performance computing;general purpose CPU;GPU accelerators;HPL benchmarking;multilayered programming model;least message passing interface;multiprocessing;stream programming;load-balancing scheme;processing power;load balancing method;semidefinite optimization","","2","","10","","16 Jul 2012","","","IEEE","IEEE Conferences"
"OpenMP 4.5 compiler optimization for GPU offloading","E. Tiotto; B. Mahjour; W. Tsang; X. Xue; T. Islam; W. Chen",NA; NA; NA; NA; NA; NA,"IBM Journal of Research and Development","15 May 2020","2020","64","3/4","14:1","14:11","Ability to efficiently offload computational workloads to graphic processing units (GPUs) is critical for the success of hybrid CPU–GPU architectures, such as the Summit and Sierra supercomputing systems. OpenMP 4.5 is a high-level programming model that enables the development of architecture- and accelerator-independent applications. This article describes aspects of the OpenMP implementation in the IBM XL C/C++ and XL Fortran OpenMP compilers that aid programmers to achieve performance objectives. This includes an interprocedural static analysis the XL optimizer uses to specialize code generation of the OpenMP <italic>distribute parallel do</italic> loop within the dynamic context of a target region, and other compiler optimizations designed to reduce the overhead of data transferred to an offloaded target region. We introduce the heuristic used at runtime to select optimal grid sizes for offloaded target team constructs. These tuned heuristics lead to an average improvement of 2× in the runtime of several target regions in the SPEC ACCEL V1.2 benchmark suite. In addition to performance enhancement, this article also presents an advanced diagnostic feature implemented in the XL Fortran compiler to aid in debugging OpenMP applications offloaded to accelerators.","0018-8646","","10.1147/JRD.2019.2962428","CORAL; U.S. Department of Energy(grant numbers:B604142); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8943339","","Graphics processing units;Runtime;Programming;Context;Computer architecture;Optimization","","","","","","11","IBM","25 Dec 2019","","","IBM","IBM Journals"
